"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","SOCEXP","PUB","PC_GDP","A","1995",16.913,
"AUS","SOCEXP","PUB","PC_GDP","A","1996",17.028,
"AUS","SOCEXP","PUB","PC_GDP","A","1997",16.786,
"AUS","SOCEXP","PUB","PC_GDP","A","1998",17.61,
"AUS","SOCEXP","PUB","PC_GDP","A","1999",17.239,
"AUS","SOCEXP","PUB","PC_GDP","A","2000",18.244,
"AUS","SOCEXP","PUB","PC_GDP","A","2001",17.539,
"AUS","SOCEXP","PUB","PC_GDP","A","2002",17.348,
"AUS","SOCEXP","PUB","PC_GDP","A","2003",17.546,
"AUS","SOCEXP","PUB","PC_GDP","A","2004",17.238,
"AUS","SOCEXP","PUB","PC_GDP","A","2005",16.694,
"AUS","SOCEXP","PUB","PC_GDP","A","2006",15.713,
"AUS","SOCEXP","PUB","PC_GDP","A","2007",15.873,
"AUS","SOCEXP","PUB","PC_GDP","A","2008",17.051,
"AUS","SOCEXP","PUB","PC_GDP","A","2009",16.869,
"AUS","SOCEXP","PUB","PC_GDP","A","2010",16.561,
"AUS","SOCEXP","PUB","PC_GDP","A","2011",17.015,
"AUS","SOCEXP","PUB","PC_GDP","A","2012",17.302,
"AUS","SOCEXP","PUB","PC_GDP","A","2013",17.247,
"AUS","SOCEXP","PUB","PC_GDP","A","2014",17.78,
"AUS","SOCEXP","PUB","PC_GDP","A","2015",18.148,
"AUS","SOCEXP","PUB","PC_GDP","A","2016",17.408,
"AUS","SOCEXP","PUB","PC_GDP","A","2017",16.71,
"AUS","SOCEXP","PUBNET","PC_GDP","A","1995",15.995,
"AUS","SOCEXP","PUBNET","PC_GDP","A","1997",15.924,
"AUS","SOCEXP","PUBNET","PC_GDP","A","1999",16.492,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2001",16.946,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2003",16.887,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2005",16.275,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2007",15.611,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2009",16.622,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2011",16.805,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2013",16.999,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2015",18.003,
"AUS","SOCEXP","PUBNET","PC_GDP","A","2017",16.624,
"AUS","SOCEXP","TOTNET","PC_GDP","A","1995",19.071,
"AUS","SOCEXP","TOTNET","PC_GDP","A","1997",19.517,
"AUS","SOCEXP","TOTNET","PC_GDP","A","1999",20.23,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2001",20.479,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2003",19.933,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2005",18.723,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2007",20.122,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2009",20.378,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2011",20.852,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2013",21.81,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2015",23.496,
"AUS","SOCEXP","TOTNET","PC_GDP","A","2017",22.48,
"AUS","SOCEXP","PUB","USD_CAP","A","1980",2629.693,
"AUS","SOCEXP","PUB","USD_CAP","A","1981",2662.466,
"AUS","SOCEXP","PUB","USD_CAP","A","1982",2804.793,
"AUS","SOCEXP","PUB","USD_CAP","A","1983",3024.657,
"AUS","SOCEXP","PUB","USD_CAP","A","1984",3248.46,
"AUS","SOCEXP","PUB","USD_CAP","A","1985",3360.25,
"AUS","SOCEXP","PUB","USD_CAP","A","1986",3349.898,
"AUS","SOCEXP","PUB","USD_CAP","A","1987",3563.037,
"AUS","SOCEXP","PUB","USD_CAP","A","1988",3429.322,
"AUS","SOCEXP","PUB","USD_CAP","A","1989",3534.518,
"AUS","SOCEXP","PUB","USD_CAP","A","1990",3928.253,
"AUS","SOCEXP","PUB","USD_CAP","A","1991",4239.755,
"AUS","SOCEXP","PUB","USD_CAP","A","1992",4659.895,
"AUS","SOCEXP","PUB","USD_CAP","A","1993",4884.162,
"AUS","SOCEXP","PUB","USD_CAP","A","1994",4934.387,
"AUS","SOCEXP","PUB","USD_CAP","A","1995",5614.113,
"AUS","SOCEXP","PUB","USD_CAP","A","1996",5805.342,
"AUS","SOCEXP","PUB","USD_CAP","A","1997",5920.537,
"AUS","SOCEXP","PUB","USD_CAP","A","1998",6461.523,
"AUS","SOCEXP","PUB","USD_CAP","A","1999",6502.822,
"AUS","SOCEXP","PUB","USD_CAP","A","2000",6934.889,
"AUS","SOCEXP","PUB","USD_CAP","A","2001",6845.28,
"AUS","SOCEXP","PUB","USD_CAP","A","2002",6893.75,
"AUS","SOCEXP","PUB","USD_CAP","A","2003",7172.538,
"AUS","SOCEXP","PUB","USD_CAP","A","2004",7194.949,
"AUS","SOCEXP","PUB","USD_CAP","A","2005",7075.806,
"AUS","SOCEXP","PUB","USD_CAP","A","2006",6823.445,
"AUS","SOCEXP","PUB","USD_CAP","A","2007",7015.665,
"AUS","SOCEXP","PUB","USD_CAP","A","2008",7529.935,
"AUS","SOCEXP","PUB","USD_CAP","A","2009",7448.41,
"AUS","SOCEXP","PUB","USD_CAP","A","2010",7377.086,
"AUS","SOCEXP","PUB","USD_CAP","A","2011",7767.754,
"AUS","SOCEXP","PUB","USD_CAP","A","2012",7962.334,
"AUS","SOCEXP","PUB","USD_CAP","A","2013",7999.652,
"AUS","SOCEXP","PUB","USD_CAP","A","2014",8302.617,
"AUS","SOCEXP","PUB","USD_CAP","A","2015",8584.749,
"AUS","SOCEXP","PUB","USD_CAP","A","2016",8298.928,
"AUS","SOCEXP","PUB","USD_CAP","A","2017",8063.4,
"AUT","SOCEXP","PRIV","PC_GDP","A","1980",2.488,
"AUT","SOCEXP","PRIV","PC_GDP","A","1981",0.589,
"AUT","SOCEXP","PRIV","PC_GDP","A","1982",0.609,
"AUT","SOCEXP","PRIV","PC_GDP","A","1983",0.611,
"AUT","SOCEXP","PRIV","PC_GDP","A","1984",0.624,
"AUT","SOCEXP","PRIV","PC_GDP","A","1985",2.264,
"AUT","SOCEXP","PRIV","PC_GDP","A","1986",0.618,
"AUT","SOCEXP","PRIV","PC_GDP","A","1987",0.618,
"AUT","SOCEXP","PRIV","PC_GDP","A","1988",0.618,
"AUT","SOCEXP","PRIV","PC_GDP","A","1989",0.624,
"AUT","SOCEXP","PRIV","PC_GDP","A","1990",2.188,
"AUT","SOCEXP","PRIV","PC_GDP","A","1991",2.179,
"AUT","SOCEXP","PRIV","PC_GDP","A","1992",2.189,
"AUT","SOCEXP","PRIV","PC_GDP","A","1993",2.174,
"AUT","SOCEXP","PRIV","PC_GDP","A","1994",2.114,
"AUT","SOCEXP","PRIV","PC_GDP","A","1995",2.056,
"AUT","SOCEXP","PRIV","PC_GDP","A","1996",1.988,
"AUT","SOCEXP","PRIV","PC_GDP","A","1997",1.951,
"AUT","SOCEXP","PRIV","PC_GDP","A","1998",1.915,
"AUT","SOCEXP","PRIV","PC_GDP","A","1999",2.016,
"AUT","SOCEXP","PRIV","PC_GDP","A","2000",2.103,
"AUT","SOCEXP","PRIV","PC_GDP","A","2001",2.031,
"AUT","SOCEXP","PRIV","PC_GDP","A","2002",1.991,
"AUT","SOCEXP","PRIV","PC_GDP","A","2003",1.996,
"AUT","SOCEXP","PRIV","PC_GDP","A","2004",1.992,
"AUT","SOCEXP","PRIV","PC_GDP","A","2005",1.979,
"AUT","SOCEXP","PRIV","PC_GDP","A","2006",1.976,
"AUT","SOCEXP","PRIV","PC_GDP","A","2007",2.043,
"AUT","SOCEXP","PRIV","PC_GDP","A","2008",2.122,
"AUT","SOCEXP","PRIV","PC_GDP","A","2009",2.21,
"AUT","SOCEXP","PRIV","PC_GDP","A","2010",2.167,
"AUT","SOCEXP","PRIV","PC_GDP","A","2011",2.16,
"AUT","SOCEXP","PRIV","PC_GDP","A","2012",2.157,
"AUT","SOCEXP","PRIV","PC_GDP","A","2013",2.211,
"AUT","SOCEXP","PRIV","PC_GDP","A","2014",2.193,
"AUT","SOCEXP","PRIV","PC_GDP","A","2015",2.227,
"AUT","SOCEXP","PRIV","PC_GDP","A","2016",2.192,
"AUT","SOCEXP","PRIV","PC_GDP","A","2017",2.206,
"AUT","SOCEXP","PUB","PC_GDP","A","1980",21.906,
"AUT","SOCEXP","PUB","PC_GDP","A","1985",23.205,
"AUT","SOCEXP","PUB","PC_GDP","A","1990",23.149,
"AUT","SOCEXP","PUB","PC_GDP","A","1991",23.47,
"AUT","SOCEXP","PUB","PC_GDP","A","1992",24.158,
"AUT","SOCEXP","PUB","PC_GDP","A","1993",25.471,
"AUT","SOCEXP","PUB","PC_GDP","A","1994",26.324,
"AUT","SOCEXP","PUB","PC_GDP","A","1995",26.276,
"AUT","SOCEXP","PUB","PC_GDP","A","1996",26.399,
"AUT","SOCEXP","PUB","PC_GDP","A","1997",25.854,
"AUT","SOCEXP","PUB","PC_GDP","A","1998",25.632,
"AUT","SOCEXP","PUB","PC_GDP","A","1999",25.954,
"AUT","SOCEXP","PUB","PC_GDP","A","2000",25.688,
"AUT","SOCEXP","PUB","PC_GDP","A","2001",25.751,
"AUT","SOCEXP","PUB","PC_GDP","A","2002",26.047,
"AUT","SOCEXP","PUB","PC_GDP","A","2003",26.584,
"AUT","SOCEXP","PUB","PC_GDP","A","2004",26.329,
"AUT","SOCEXP","PUB","PC_GDP","A","2005",25.952,
"AUT","SOCEXP","PUB","PC_GDP","A","2006",25.665,
"AUT","SOCEXP","PUB","PC_GDP","A","2007",25.086,
"AUT","SOCEXP","PUB","PC_GDP","A","2008",25.516,
"AUT","SOCEXP","PUB","PC_GDP","A","2009",27.467,
"AUT","SOCEXP","PUB","PC_GDP","A","2010",27.563,
"AUT","SOCEXP","PUB","PC_GDP","A","2011",26.744,
"AUT","SOCEXP","PUB","PC_GDP","A","2012",27.11,
"AUT","SOCEXP","PUB","PC_GDP","A","2013",27.517,
"AUT","SOCEXP","PUB","PC_GDP","A","2014",27.731,
"AUT","SOCEXP","PUB","PC_GDP","A","2015",27.735,
"AUT","SOCEXP","PUB","PC_GDP","A","2016",27.718,
"AUT","SOCEXP","PUB","PC_GDP","A","2017",27.263,
"AUT","SOCEXP","PUB","PC_GDP","A","2018",26.914,
"AUT","SOCEXP","PUB","PC_GDP","A","2019",26.945,
"AUT","SOCEXP","PUBNET","PC_GDP","A","1995",21.487,
"AUT","SOCEXP","PUBNET","PC_GDP","A","1997",20.845,
"AUT","SOCEXP","PUBNET","PC_GDP","A","1999",20.915,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2001",20.59,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2003",21.403,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2005",21.073,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2007",20.55,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2009",22.674,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2011",22.054,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2013",22.454,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2015",22.57,
"AUT","SOCEXP","PUBNET","PC_GDP","A","2017",22.531,
"AUT","SOCEXP","TOTNET","PC_GDP","A","1995",22.992,
"AUT","SOCEXP","TOTNET","PC_GDP","A","1997",22.257,
"AUT","SOCEXP","TOTNET","PC_GDP","A","1999",22.338,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2001",22.076,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2003",22.9,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2005",22.559,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2007",22.092,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2009",24.402,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2011",23.643,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2013",24.175,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2015",24.3,
"AUT","SOCEXP","TOTNET","PC_GDP","A","2017",24.26,
"AUT","SOCEXP","PUB","USD_CAP","A","1980",6309.429,
"AUT","SOCEXP","PUB","USD_CAP","A","1985",7174.692,
"AUT","SOCEXP","PUB","USD_CAP","A","1990",8187.938,
"AUT","SOCEXP","PUB","USD_CAP","A","1991",8502.015,
"AUT","SOCEXP","PUB","USD_CAP","A","1992",8836.443,
"AUT","SOCEXP","PUB","USD_CAP","A","1993",9289.024,
"AUT","SOCEXP","PUB","USD_CAP","A","1994",9793.055,
"AUT","SOCEXP","PUB","USD_CAP","A","1995",10020.406,
"AUT","SOCEXP","PUB","USD_CAP","A","1996",10290.137,
"AUT","SOCEXP","PUB","USD_CAP","A","1997",10277.127,
"AUT","SOCEXP","PUB","USD_CAP","A","1998",10542.137,
"AUT","SOCEXP","PUB","USD_CAP","A","1999",11032.558,
"AUT","SOCEXP","PUB","USD_CAP","A","2000",11260.88,
"AUT","SOCEXP","PUB","USD_CAP","A","2001",11387.954,
"AUT","SOCEXP","PUB","USD_CAP","A","2002",11651.415,
"AUT","SOCEXP","PUB","USD_CAP","A","2003",11950.259,
"AUT","SOCEXP","PUB","USD_CAP","A","2004",12083.068,
"AUT","SOCEXP","PUB","USD_CAP","A","2005",12094.734,
"AUT","SOCEXP","PUB","USD_CAP","A","2006",12310.184,
"AUT","SOCEXP","PUB","USD_CAP","A","2007",12440.156,
"AUT","SOCEXP","PUB","USD_CAP","A","2008",12797.534,
"AUT","SOCEXP","PUB","USD_CAP","A","2009",13225.518,
"AUT","SOCEXP","PUB","USD_CAP","A","2010",13484.027,
"AUT","SOCEXP","PUB","USD_CAP","A","2011",13421.883,
"AUT","SOCEXP","PUB","USD_CAP","A","2012",13636.438,
"AUT","SOCEXP","PUB","USD_CAP","A","2013",13761.584,
"AUT","SOCEXP","PUB","USD_CAP","A","2014",13851.207,
"AUT","SOCEXP","PUB","USD_CAP","A","2015",13855.019,
"AUT","SOCEXP","PUB","USD_CAP","A","2016",13931.845,
"AUT","SOCEXP","PUB","USD_CAP","A","2017",13991.987,
"BEL","SOCEXP","PRIV","PC_GDP","A","1980",0.983,
"BEL","SOCEXP","PRIV","PC_GDP","A","1981",1,
"BEL","SOCEXP","PRIV","PC_GDP","A","1982",0.99,
"BEL","SOCEXP","PRIV","PC_GDP","A","1983",1.004,
"BEL","SOCEXP","PRIV","PC_GDP","A","1984",0.822,
"BEL","SOCEXP","PRIV","PC_GDP","A","1985",0.825,
"BEL","SOCEXP","PRIV","PC_GDP","A","1986",0.869,
"BEL","SOCEXP","PRIV","PC_GDP","A","1987",0.901,
"BEL","SOCEXP","PRIV","PC_GDP","A","1988",0.893,
"BEL","SOCEXP","PRIV","PC_GDP","A","1989",0.856,
"BEL","SOCEXP","PRIV","PC_GDP","A","1990",1.563,
"BEL","SOCEXP","PRIV","PC_GDP","A","1991",1.546,
"BEL","SOCEXP","PRIV","PC_GDP","A","1992",1.922,
"BEL","SOCEXP","PRIV","PC_GDP","A","1993",2.348,
"BEL","SOCEXP","PRIV","PC_GDP","A","1994",2.27,
"BEL","SOCEXP","PRIV","PC_GDP","A","1995",2.083,
"BEL","SOCEXP","PRIV","PC_GDP","A","1996",2.014,
"BEL","SOCEXP","PRIV","PC_GDP","A","1997",1.935,
"BEL","SOCEXP","PRIV","PC_GDP","A","1998",1.88,
"BEL","SOCEXP","PRIV","PC_GDP","A","1999",1.845,
"BEL","SOCEXP","PRIV","PC_GDP","A","2000",1.686,
"BEL","SOCEXP","PRIV","PC_GDP","A","2001",1.899,
"BEL","SOCEXP","PRIV","PC_GDP","A","2002",2.013,
"BEL","SOCEXP","PRIV","PC_GDP","A","2003",2.487,
"BEL","SOCEXP","PRIV","PC_GDP","A","2004",2.477,
"BEL","SOCEXP","PRIV","PC_GDP","A","2005",2.406,
"BEL","SOCEXP","PRIV","PC_GDP","A","2006",2.39,
"BEL","SOCEXP","PRIV","PC_GDP","A","2007",2.136,
"BEL","SOCEXP","PRIV","PC_GDP","A","2008",2.079,
"BEL","SOCEXP","PRIV","PC_GDP","A","2009",2.221,
"BEL","SOCEXP","PRIV","PC_GDP","A","2010",1.933,
"BEL","SOCEXP","PRIV","PC_GDP","A","2011",2.027,
"BEL","SOCEXP","PRIV","PC_GDP","A","2012",2.016,
"BEL","SOCEXP","PRIV","PC_GDP","A","2013",1.858,
"BEL","SOCEXP","PRIV","PC_GDP","A","2014",1.793,
"BEL","SOCEXP","PRIV","PC_GDP","A","2015",1.886,
"BEL","SOCEXP","PRIV","PC_GDP","A","2016",1.907,
"BEL","SOCEXP","PRIV","PC_GDP","A","2017",1.869,
"BEL","SOCEXP","PUB","PC_GDP","A","1980",23.202,
"BEL","SOCEXP","PUB","PC_GDP","A","1981",24.752,
"BEL","SOCEXP","PUB","PC_GDP","A","1982",25.35,
"BEL","SOCEXP","PUB","PC_GDP","A","1983",25.634,
"BEL","SOCEXP","PUB","PC_GDP","A","1984",24.852,
"BEL","SOCEXP","PUB","PC_GDP","A","1985",25.689,
"BEL","SOCEXP","PUB","PC_GDP","A","1986",25.518,
"BEL","SOCEXP","PUB","PC_GDP","A","1987",25.289,
"BEL","SOCEXP","PUB","PC_GDP","A","1988",25.107,
"BEL","SOCEXP","PUB","PC_GDP","A","1989",24.262,
"BEL","SOCEXP","PUB","PC_GDP","A","1990",24.57,
"BEL","SOCEXP","PUB","PC_GDP","A","1991",25.335,
"BEL","SOCEXP","PUB","PC_GDP","A","1992",24.346,
"BEL","SOCEXP","PUB","PC_GDP","A","1993",25.4,
"BEL","SOCEXP","PUB","PC_GDP","A","1994",24.801,
"BEL","SOCEXP","PUB","PC_GDP","A","1995",25.304,
"BEL","SOCEXP","PUB","PC_GDP","A","1996",25.935,
"BEL","SOCEXP","PUB","PC_GDP","A","1997",24.929,
"BEL","SOCEXP","PUB","PC_GDP","A","1998",24.929,
"BEL","SOCEXP","PUB","PC_GDP","A","1999",24.73,
"BEL","SOCEXP","PUB","PC_GDP","A","2000",23.654,
"BEL","SOCEXP","PUB","PC_GDP","A","2001",24.121,
"BEL","SOCEXP","PUB","PC_GDP","A","2002",24.502,
"BEL","SOCEXP","PUB","PC_GDP","A","2003",25.65,
"BEL","SOCEXP","PUB","PC_GDP","A","2004",25.444,
"BEL","SOCEXP","PUB","PC_GDP","A","2005",25.311,
"BEL","SOCEXP","PUB","PC_GDP","A","2006",25.238,
"BEL","SOCEXP","PUB","PC_GDP","A","2007",24.984,
"BEL","SOCEXP","PUB","PC_GDP","A","2008",26.466,
"BEL","SOCEXP","PUB","PC_GDP","A","2009",28.761,
"BEL","SOCEXP","PUB","PC_GDP","A","2010",28.448,
"BEL","SOCEXP","PUB","PC_GDP","A","2011",28.893,
"BEL","SOCEXP","PUB","PC_GDP","A","2012",28.804,
"BEL","SOCEXP","PUB","PC_GDP","A","2013",29.198,
"BEL","SOCEXP","PUB","PC_GDP","A","2014",29.105,
"BEL","SOCEXP","PUB","PC_GDP","A","2015",29.517,
"BEL","SOCEXP","PUB","PC_GDP","A","2016",28.845,
"BEL","SOCEXP","PUB","PC_GDP","A","2017",28.718,
"BEL","SOCEXP","PUB","PC_GDP","A","2018",28.77,
"BEL","SOCEXP","PUB","PC_GDP","A","2019",28.902,
"BEL","SOCEXP","PUBNET","PC_GDP","A","1995",21.936,
"BEL","SOCEXP","PUBNET","PC_GDP","A","1997",21.43,
"BEL","SOCEXP","PUBNET","PC_GDP","A","1999",21.307,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2001",19.738,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2003",21.281,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2005",21.071,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2007",20.968,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2009",24.642,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2011",24.844,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2013",25.234,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2015",25.627,
"BEL","SOCEXP","PUBNET","PC_GDP","A","2017",25.046,
"BEL","SOCEXP","TOTNET","PC_GDP","A","1995",23.563,
"BEL","SOCEXP","TOTNET","PC_GDP","A","1997",22.923,
"BEL","SOCEXP","TOTNET","PC_GDP","A","1999",22.712,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2001",21.195,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2003",23.301,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2005",23.033,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2007",22.731,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2009",26.469,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2011",26.522,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2013",26.78,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2015",27.194,
"BEL","SOCEXP","TOTNET","PC_GDP","A","2017",26.595,
"BEL","SOCEXP","PUB","USD_CAP","A","1980",6395.031,
"BEL","SOCEXP","PUB","USD_CAP","A","1981",6798.416,
"BEL","SOCEXP","PUB","USD_CAP","A","1982",6998.21,
"BEL","SOCEXP","PUB","USD_CAP","A","1983",7095.282,
"BEL","SOCEXP","PUB","USD_CAP","A","1984",7047.603,
"BEL","SOCEXP","PUB","USD_CAP","A","1985",7403.812,
"BEL","SOCEXP","PUB","USD_CAP","A","1986",7487.072,
"BEL","SOCEXP","PUB","USD_CAP","A","1987",7582.521,
"BEL","SOCEXP","PUB","USD_CAP","A","1988",7856.669,
"BEL","SOCEXP","PUB","USD_CAP","A","1989",7827.031,
"BEL","SOCEXP","PUB","USD_CAP","A","1990",8152.31,
"BEL","SOCEXP","PUB","USD_CAP","A","1991",8527.694,
"BEL","SOCEXP","PUB","USD_CAP","A","1992",8286.208,
"BEL","SOCEXP","PUB","USD_CAP","A","1993",8528.693,
"BEL","SOCEXP","PUB","USD_CAP","A","1994",8570.798,
"BEL","SOCEXP","PUB","USD_CAP","A","1995",8934.611,
"BEL","SOCEXP","PUB","USD_CAP","A","1996",9260.21,
"BEL","SOCEXP","PUB","USD_CAP","A","1997",9216.831,
"BEL","SOCEXP","PUB","USD_CAP","A","1998",9377.167,
"BEL","SOCEXP","PUB","USD_CAP","A","1999",9610.42,
"BEL","SOCEXP","PUB","USD_CAP","A","2000",9510.458,
"BEL","SOCEXP","PUB","USD_CAP","A","2001",9770.68,
"BEL","SOCEXP","PUB","USD_CAP","A","2002",10049.672,
"BEL","SOCEXP","PUB","USD_CAP","A","2003",10585.438,
"BEL","SOCEXP","PUB","USD_CAP","A","2004",10828.741,
"BEL","SOCEXP","PUB","USD_CAP","A","2005",10961.024,
"BEL","SOCEXP","PUB","USD_CAP","A","2006",11134.942,
"BEL","SOCEXP","PUB","USD_CAP","A","2007",11344.214,
"BEL","SOCEXP","PUB","USD_CAP","A","2008",11976.39,
"BEL","SOCEXP","PUB","USD_CAP","A","2009",12650.094,
"BEL","SOCEXP","PUB","USD_CAP","A","2010",12753.099,
"BEL","SOCEXP","PUB","USD_CAP","A","2011",13002.645,
"BEL","SOCEXP","PUB","USD_CAP","A","2012",12977.034,
"BEL","SOCEXP","PUB","USD_CAP","A","2013",13153.542,
"BEL","SOCEXP","PUB","USD_CAP","A","2014",13258.903,
"BEL","SOCEXP","PUB","USD_CAP","A","2015",13640.871,
"BEL","SOCEXP","PUB","USD_CAP","A","2016",13459.599,
"BEL","SOCEXP","PUB","USD_CAP","A","2017",13602.448,
"CAN","SOCEXP","PRIV","PC_GDP","A","1980",1.53,
"CAN","SOCEXP","PRIV","PC_GDP","A","1981",1.633,
"CAN","SOCEXP","PRIV","PC_GDP","A","1982",1.99,
"CAN","SOCEXP","PRIV","PC_GDP","A","1983",1.997,
"CAN","SOCEXP","PRIV","PC_GDP","A","1984",2.099,
"CAN","SOCEXP","PRIV","PC_GDP","A","1985",2.219,
"CAN","SOCEXP","PRIV","PC_GDP","A","1986",2.382,
"CAN","SOCEXP","PRIV","PC_GDP","A","1987",2.462,
