"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","TOUR_GDP","TOT","PC_GDP","A","2014",2.712,
"CZE","TOUR_GDP","TOT","PC_GDP","A","2015",2.733,
"CZE","TOUR_GDP","TOT","PC_GDP","A","2016",2.896,
"CZE","TOUR_GDP","TOT","PC_GDP","A","2017",2.908,"P"
"CZE","TOUR_GDP","TOT","PC_GDP","A","2018",2.821,"P"
"FRA","TOUR_GDP","TOT","PC_GDP","A","2010",7.271,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2011",7.53,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2012",7.553,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2013",7.518,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2014",7.478,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2015",7.322,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2016",7.095,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2017",7.223,
"FRA","TOUR_GDP","TOT","PC_GDP","A","2018",7.341,"P"
"ISL","TOUR_GDP","TOT","PC_GDP","A","2009",3.487,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2010",3.335,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2011",3.559,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2012",4.061,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2013",4.542,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2014",5.073,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2015",6.012,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2016",7.951,
"ISL","TOUR_GDP","TOT","PC_GDP","A","2017",8.555,"P"
"JPN","TOUR_GDP","TOT","PC_GDP","A","2008",1.899,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2009",1.852,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2010",1.723,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2011",1.699,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2012",1.744,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2013",1.796,"B"
"JPN","TOUR_GDP","TOT","PC_GDP","A","2014",1.68,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2015",1.844,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2016",1.972,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2017",1.958,
"JPN","TOUR_GDP","TOT","PC_GDP","A","2018",1.958,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2008",8.107,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2009",8.16,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2010",8.017,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2011",7.908,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2012",7.95,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2013",8.183,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2014",8.051,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2015",8.28,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2016",8.158,
"MEX","TOUR_GDP","TOT","PC_GDP","A","2017",8.206,"P"
"MEX","TOUR_GDP","TOT","PC_GDP","A","2018",8.253,"P"
"NOR","TOUR_GDP","TOT","PC_GDP","A","2008",3.014,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2009",3.326,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2010",3.235,"B"
"NOR","TOUR_GDP","TOT","PC_GDP","A","2011",3.328,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2012",3.301,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2013",3.288,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2014",3.278,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2015",3.517,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2016",3.77,
"NOR","TOUR_GDP","TOT","PC_GDP","A","2017",3.648,"P"
"POL","TOUR_GDP","TOT","PC_GDP","A","2008",2.17,
"POL","TOUR_GDP","TOT","PC_GDP","A","2009",1.588,
"POL","TOUR_GDP","TOT","PC_GDP","A","2010",1.59,
"POL","TOUR_GDP","TOT","PC_GDP","A","2011",1.782,
"POL","TOUR_GDP","TOT","PC_GDP","A","2012",2.101,
"POL","TOUR_GDP","TOT","PC_GDP","A","2013",1.299,
"POL","TOUR_GDP","TOT","PC_GDP","A","2015",1.175,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2008",2.893,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2009",2.579,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2010",2.443,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2011",2.574,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2012",2.73,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2013",2.293,"B"
"SVK","TOUR_GDP","TOT","PC_GDP","A","2014",2.103,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2015",2.532,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2016",2.627,
"SVK","TOUR_GDP","TOT","PC_GDP","A","2017",2.558,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2008",10.241,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2009",9.852,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2010",10.309,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2011",10.52,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2012",10.786,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2013",10.763,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2014",10.95,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2015",10.961,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2016",11.366,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2017",12.221,
"ESP","TOUR_GDP","TOT","PC_GDP","A","2018",12.285,"P"
"SWE","TOUR_GDP","TOT","PC_GDP","A","2008",6.881,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2009",7.069,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2010",6.474,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2011",6.558,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2012",6.771,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2013",6.602,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2014",6.576,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2015",6.49,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2016",6.705,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2017",6.023,"B"
"SWE","TOUR_GDP","TOT","PC_GDP","A","2018",6.189,
"SWE","TOUR_GDP","TOT","PC_GDP","A","2019",6.096,
"CRI","TOUR_GDP","TOT","PC_GDP","A","2012",4.411,
"CRI","TOUR_GDP","TOT","PC_GDP","A","2013",4.687,
"CRI","TOUR_GDP","TOT","PC_GDP","A","2014",4.618,
"CRI","TOUR_GDP","TOT","PC_GDP","A","2015",4.71,
"CRI","TOUR_GDP","TOT","PC_GDP","A","2016",4.994,
"HRV","TOUR_GDP","TOT","PC_GDP","A","2011",10.255,
"HRV","TOUR_GDP","TOT","PC_GDP","A","2016",11.401,
"EGY","TOUR_GDP","TOT","PC_GDP","A","2009",5.621,
"EGY","TOUR_GDP","TOT","PC_GDP","A","2010",6.266,
"EGY","TOUR_GDP","TOT","PC_GDP","A","2012",4.771,
"EGY","TOUR_GDP","TOT","PC_GDP","A","2013",3.87,
"EGY","TOUR_GDP","TOT","PC_GDP","A","2014",4.258,
"EST","TOUR_GDP","TOT","PC_GDP","A","2008",4.204,
"EST","TOUR_GDP","TOT","PC_GDP","A","2009",4.659,
"EST","TOUR_GDP","TOT","PC_GDP","A","2010",4.511,
"EST","TOUR_GDP","TOT","PC_GDP","A","2011",4.357,
"EST","TOUR_GDP","TOT","PC_GDP","A","2012",4.309,
"EST","TOUR_GDP","TOT","PC_GDP","A","2013",4.749,
"EST","TOUR_GDP","TOT","PC_GDP","A","2014",5.428,
"IND","TOUR_GDP","TOT","PC_GDP","A","2009",3.785,"E"
"IND","TOUR_GDP","TOT","PC_GDP","A","2010",3.738,"E"
"IND","TOUR_GDP","TOT","PC_GDP","A","2011",3.744,
"IND","TOUR_GDP","TOT","PC_GDP","A","2012",3.759,
"IDN","TOUR_GDP","TOT","PC_GDP","A","2008",4.7,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2009",4.17,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2010",4.06,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2011",4,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2012",3.96,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2013",4.02,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2014",4.13,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2015",4.31,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2016",4.13,"E"
"IDN","TOUR_GDP","TOT","PC_GDP","A","2017",4.109,"E"
"MLT","TOUR_GDP","TOT","PC_GDP","A","2010",5.935,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2009",6.921,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2010",7.127,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2011",6.917,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2012",6.911,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2013",6.588,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2014",6.69,"P"
"MAR","TOUR_GDP","TOT","PC_GDP","A","2015",6.444,"P"
"MAR","TOUR_GDP","TOT","PC_GDP","A","2016",6.598,"E"
"MAR","TOUR_GDP","TOT","PC_GDP","A","2017",6.811,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2018",6.934,
"MAR","TOUR_GDP","TOT","PC_GDP","A","2019",7.129,
"PER","TOUR_GDP","TOT","PC_GDP","A","2011",3.551,
"PER","TOUR_GDP","TOT","PC_GDP","A","2012",3.616,
"PER","TOUR_GDP","TOT","PC_GDP","A","2013",3.707,"P"
"PER","TOUR_GDP","TOT","PC_GDP","A","2014",3.779,"P"
"PER","TOUR_GDP","TOT","PC_GDP","A","2015",3.861,
"PER","TOUR_GDP","TOT","PC_GDP","A","2016",3.9,"E"
"PER","TOUR_GDP","TOT","PC_GDP","A","2017",3.9,"E"
"PER","TOUR_GDP","TOT","PC_GDP","A","2018",3.9,"E"
"PER","TOUR_GDP","TOT","PC_GDP","A","2019",3.9,"E"
"PHL","TOUR_GDP","TOT","PC_GDP","A","2008",5.645,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2009",5.807,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2010",6.204,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2011",6.799,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2012",7.045,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2013",7.229,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2014",7.537,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2015",8.208,
"PHL","TOUR_GDP","TOT","PC_GDP","A","2016",8.588,
"ROU","TOUR_GDP","TOT","PC_GDP","A","2011",1.704,
"ROU","TOUR_GDP","TOT","PC_GDP","A","2012",1.744,
"ROU","TOUR_GDP","TOT","PC_GDP","A","2013",1.828,
"ROU","TOUR_GDP","TOT","PC_GDP","A","2014",1.864,
"ROU","TOUR_GDP","TOT","PC_GDP","A","2015",2.286,
"ROU","TOUR_GDP","TOT","PC_GDP","A","2016",2.679,
"ROU","TOUR_GDP","TOT","PC_GDP","A","2017",2.787,
"SVN","TOUR_GDP","TOT","PC_GDP","A","2009",4.788,
"SVN","TOUR_GDP","TOT","PC_GDP","A","2012",4.819,
"SVN","TOUR_GDP","TOT","PC_GDP","A","2014",4.847,
"SVN","TOUR_GDP","TOT","PC_GDP","A","2015",4.942,
"SVN","TOUR_GDP","TOT","PC_GDP","A","2017",5.288,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2008",3.039,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2009",2.899,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2010",2.927,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2011",2.777,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2012",2.881,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2013",2.919,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2014",2.958,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2015",2.704,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2016",2.866,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2017",2.557,
"ZAF","TOUR_GDP","TOT","PC_GDP","A","2018",2.671,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"AUS","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"CAN","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"CZE","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"DNK","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"FIN","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"DEU","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"GRC","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"HUN","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"ITA","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"MEX","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"NLD","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"NZL","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"PRT","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"SWE","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2013",1.934,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2014",1.93,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2015",1.96,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2016",2.004,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2017",2.023,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2018",2.043,
"CHE","TOUR_GDP","TOT","PC_GVA","A","2019",2.028,
"GBR","TOUR_GDP","TOT","PC_GVA","A","2008",1.957,
"GBR","TOUR_GDP","TOT","PC_GVA","A","2009",1.967,
"GBR","TOUR_GDP","TOT","PC_GVA","A","2010",1.968,
"GBR","TOUR_GDP","TOT","PC_GVA","A","2011",1.956,
"GBR","TOUR_GDP","TOT","PC_GVA","A","2012",1.967,
