"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1994",1.903,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1995",2.006,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1996",2.043,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1997",2.023,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1998",2.094,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1999",2.067,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2000",2.059,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2001",2.033,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2002",2.003,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2003",1.942,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2004",1.913,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2005",1.83,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2006",1.737,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2007",1.771,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2008",1.896,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2009",1.905,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2010",1.94,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2011",1.992,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2012",2.017,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2013",2.075,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2014",2.107,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2015",2.064,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2016",1.946,
"AUS","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2017",1.898,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1980",0.016,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1981",0.015,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1982",0.026,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1983",0.033,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1984",0.022,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1985",0.021,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1986",0.026,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1987",0.021,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1988",0.022,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1989",0.021,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1990",0.023,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1991",0.026,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1992",0.357,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1993",0.377,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1994",0.368,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1995",0.358,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1996",0.363,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1997",0.373,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1998",0.507,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1999",0.505,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2000",0.501,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2001",0.504,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2002",0.524,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2003",0.522,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2004",0.442,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2005",0.44,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2006",0.451,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2007",0.401,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2008",0.416,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2009",0.426,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2010",0.389,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2011",0.4,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2012",0.418,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2013",0.427,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2014",0.449,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2015",0.475,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2016",0.401,
"AUS","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2017",0.341,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1980",2.723,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1985",2.795,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1990",2.599,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1991",2.619,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1992",2.656,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1993",2.73,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1994",2.809,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1995",2.828,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1996",2.853,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1997",2.688,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1998",2.685,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","1999",2.671,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2000",2.704,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2001",2.627,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2002",2.58,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2003",2.571,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2004",2.495,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2005",2.41,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2006",2.305,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2007",2.19,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2008",2.161,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2009",2.313,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2010",2.328,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2011",2.302,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2012",2.28,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2013",2.261,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2014",2.222,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2015",2.136,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2016",2.045,
"AUT","PUBEXPINCAPACITY","TOT","PC_GDP","A","2017",1.979,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1980",2.6,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1985",2.658,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1990",2.388,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1991",2.403,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1992",2.427,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1993",2.496,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1994",2.538,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1995",2.596,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1996",2.613,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1997",2.475,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1998",2.468,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1999",2.444,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2000",2.433,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2001",2.355,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2002",2.286,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2003",2.271,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2004",2.184,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2005",2.083,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2006",1.967,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2007",1.846,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2008",1.796,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2009",1.88,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2010",1.882,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2011",1.856,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2012",1.834,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2013",1.797,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2014",1.742,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2015",1.656,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2016",1.566,
"AUT","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2017",1.5,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1980",0.123,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1985",0.137,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1990",0.211,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1991",0.216,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1992",0.228,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1993",0.234,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1994",0.271,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1995",0.232,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1996",0.239,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1997",0.213,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1998",0.217,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1999",0.227,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2000",0.271,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2001",0.272,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2002",0.294,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2003",0.3,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2004",0.31,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2005",0.327,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2006",0.338,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2007",0.344,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2008",0.365,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2009",0.432,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2010",0.446,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2011",0.446,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2012",0.446,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2013",0.464,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2014",0.48,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2015",0.48,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2016",0.479,
"AUT","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2017",0.479,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1980",3.634,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1981",3.721,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1982",3.656,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1983",3.732,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1984",3.64,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1985",3.652,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1986",3.518,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1987",3.285,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1988",2.906,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1989",2.835,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1990",2.6,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1991",2.695,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1992",2.578,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1993",2.95,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1994",2.861,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1995",2.915,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1996",2.914,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1997",2.866,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1998",2.806,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","1999",2.883,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2000",2.006,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2001",2.054,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2002",2.129,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2003",2.188,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2004",2.12,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2005",2.1,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2006",2.126,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2007",2.104,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2008",2.289,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2009",2.497,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2010",2.522,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2011",2.577,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2012",2.684,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2013",2.771,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2014",2.846,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2015",2.886,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2016",2.912,
"BEL","PUBEXPINCAPACITY","TOT","PC_GDP","A","2017",2.962,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1980",3.522,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1981",3.602,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1982",3.534,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1983",3.607,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1984",3.521,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1985",3.537,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1986",3.404,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1987",3.172,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1988",2.797,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1989",2.731,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1990",2.553,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1991",2.649,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1992",2.56,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1993",2.501,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1994",2.418,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1995",2.115,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1996",2.075,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1997",2.038,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1998",1.95,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","1999",1.919,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2000",1.665,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2001",1.691,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2002",1.757,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2003",1.805,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2004",1.715,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2005",1.698,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2006",1.701,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2007",1.695,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2008",1.849,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2009",2.016,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2010",2.045,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2011",2.092,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2012",2.159,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2013",2.258,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2014",2.327,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2015",2.342,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2016",2.359,
"BEL","PUBEXPINCAPACITY","INCASH","PC_GDP","A","2017",2.422,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1980",0.112,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1981",0.119,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1982",0.122,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1983",0.124,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1984",0.119,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1985",0.116,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1986",0.114,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1987",0.113,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1988",0.109,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1989",0.104,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1990",0.047,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1991",0.046,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1992",0.018,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1993",0.45,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1994",0.443,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1995",0.8,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1996",0.84,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1997",0.828,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1998",0.856,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","1999",0.964,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2000",0.341,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2001",0.363,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2002",0.373,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2003",0.383,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2004",0.405,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2005",0.402,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2006",0.425,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2007",0.409,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2008",0.44,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2009",0.481,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2010",0.477,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2011",0.485,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2012",0.525,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2013",0.514,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2014",0.518,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2015",0.543,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2016",0.553,
"BEL","PUBEXPINCAPACITY","INKIND","PC_GDP","A","2017",0.54,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1980",0.709,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1981",0.743,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1982",0.835,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1983",0.867,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1984",0.886,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1985",0.909,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1986",0.97,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1987",1.019,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1988",1.025,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1989",1.048,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1990",1.144,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1991",1.258,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1992",1.309,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1993",1.288,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1994",1.231,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1995",1.132,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1996",1.081,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1997",1.024,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1998",1,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","1999",0.954,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","2000",0.936,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","2001",0.96,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","2002",0.978,
"CAN","PUBEXPINCAPACITY","TOT","PC_GDP","A","2003",0.948,
